user;timestamp;cpu;cpu_count;ram;disco;qtd_processos;bytes_recv;package_recv;bytes_sent;package_sent;proc1_name;proc1_cpu_pct;proc2_name;proc2_cpu_pct;proc3_name;proc3_cpu_pct;proc4_name;proc4_cpu_pct;proc5_name;proc5_cpu_pct
servidor5.GUIEWVLXC;2025-10-05 11:32:31;30.2;4;74;3.6;252;4927267199;4927267199;2932607668;4601923;League of Legends.exe;13.95;python.exe;7.9;System;0.28;svchost.exe;0.28;RadeonSoftware.exe;0.28
servidor5.GUIEWVLXC;2025-10-05 11:32:43;32;4;75.2;3.6;253;4932065563;4932065563;2932897756;4603032;chrome.exe;11.3;League of Legends.exe;8.68;python.exe;8.15;System;0.8;Discord.exe;0.53
servidor5.GUIEWVLXC;2025-10-05 11:32:55;21.6;4;74.5;3.6;253;4932101833;4932101833;2932928639;4603359;vgc.exe;12.38;League of Legends.exe;9.72;python.exe;7.9;System;1.05;Discord.exe;0.8
servidor5.GUIEWVLXC;2025-10-05 11:33:07;20.1;4;74;3.6;253;4932184879;4932184879;2932987133;4603777;League of Legends.exe;9.62;RiotClientServices.exe;8.15;python.exe;8.15;System;0.53;dwm.exe;0.53
servidor5.GUIEWVLXC;2025-10-05 11:33:19;28.3;4;74.4;3.6;253;4932325368;4932325368;2933030738;4604300;League of Legends.exe;27.5;python.exe;8.43;Discord.exe;0.5;Discord.exe;0.5;System;0.25
servidor5.GUIEWVLXC;2025-10-05 11:33:31;32.4;4;74;3.6;250;4932373826;4932373826;2933061807;4604700;League of Legends.exe;18.88;python.exe;7.9;System;1.73;dwm.exe;0.75;csrss.exe;0.5
servidor5.GUIEWVLXC;2025-10-05 11:33:43;28.8;4;74.1;3.6;250;4932480461;4932480461;2933103612;4605264;League of Legends.exe;21.73;python.exe;8.68;System;1;svchost.exe;0.25;chrome.exe;0.25
servidor5.GUIEWVLXC;2025-10-05 11:33:55;33;4;74.1;3.6;249;4932609475;4932609536;2933157224;4605882;League of Legends.exe;19.25;python.exe;8;Discord.exe;1.25;System;0.75;dwm.exe;0.75
servidor5.GUIEWVLXC;2025-10-05 11:34:08;32.1;4;74.1;3.6;248;4932677224;4932677224;2933194977;4606348;League of Legends.exe;25;python.exe;7.65;Discord.exe;0.78;System;0.5;Discord.exe;0.5
servidor5.GUIEWVLXC;2025-10-05 11:34:20;34.2;4;74.2;3.6;248;4932836168;4932836168;2933258252;4607036;League of Legends.exe;20.5;python.exe;8;Discord.exe;2.25;Discord.exe;1.25;System;0.75
servidor5.GUIEWVLXC;2025-10-05 11:34:32;40.9;4;70.9;3.6;248;4932949252;4932949639;2933313976;4607678;MemCompression;33.08;League of Legends.exe;18.38;python.exe;7.17;System;4.9;dwm.exe;2.73
servidor5.GUIEWVLXC;2025-10-05 11:34:44;33.3;4;69.7;3.6;248;4933137222;4933137283;2933368948;4608412;League of Legends.exe;26.27;python.exe;7.47;Discord.exe;0.78;System;0.53;svchost.exe;0.53
servidor5.GUIEWVLXC;2025-10-05 11:34:56;32.4;4;69.8;3.6;246;4933263035;4933263035;2933415326;4609043;League of Legends.exe;22.18;python.exe;8.43;System;1.02;audiodg.exe;1.02;Discord.exe;0.5
servidor5.GUIEWVLXC;2025-10-05 11:35:08;32;4;69.8;3.6;246;4933342801;4933343257;2933463837;4609642;League of Legends.exe;19.75;python.exe;8.75;System;0.5;MsMpEng.exe;0.5;Discord.exe;0.5
servidor5.GUIEWVLXC;2025-10-05 11:35:20;31.1;4;69.9;3.6;246;4933467139;4933467139;2933541964;4610320;League of Legends.exe;19.5;python.exe;8.5;System;2.17;csrss.exe;1.2;Discord.exe;0.75
servidor5.GUIEWVLXC;2025-10-05 11:35:32;35.7;4;70.3;3.6;246;4933558637;4933558637;2933591301;4610923;League of Legends.exe;23.48;python.exe;7.9;dwm.exe;1.77;System;0.5;atieclxx.exe;0.5
servidor5.GUIEWVLXC;2025-10-05 11:35:44;34.5;4;70.1;3.6;246;4933702521;4933702521;2933645524;4611578;League of Legends.exe;27.82;python.exe;8;System;0.5;audiodg.exe;0.5;dwm.exe;0.25
servidor5.GUIEWVLXC;2025-10-05 11:35:56;37.2;4;70.1;3.6;245;4933861927;4933862204;2933707797;4612266;League of Legends.exe;27.98;python.exe;7.92;System;1.75;Discord.exe;1.25;Discord.exe;1.25
servidor14.JASUDJC;2025-10-05 11:36:08;36.3;4;70.2;3.6;245;4934072320;4934072320;2933771190;4613011;League of Legends.exe;23.98;python.exe;8.25;System;1.55;audiodg.exe;0.78;dwm.exe;0.25
servidor5.GUIEWVLXC;2025-10-05 11:36:20;32.1;4;70.1;3.6;250;4934136540;4934136540;2933802844;4613440;League of Legends.exe;22.73;python.exe;7.83;System;3.17;dwm.exe;1;Discord.exe;0.75
servidor5.GUIEWVLXC;2025-10-05 11:36:33;33;4;70.1;3.6;244;4934238904;4934238904;2933842396;4613976;League of Legends.exe;21.73;python.exe;7.58;System;1.27;dwm.exe;1;Discord.exe;1
servidor5.GUIEWVLXC;2025-10-05 11:36:45;33.8;4;70;3.6;243;4934364249;4934364249;2933890076;4614607;League of Legends.exe;20.68;python.exe;7.65;svchost.exe;2.02;Discord.exe;2.02;Discord.exe;1.52
servidor5.GUIEWVLXC;2025-10-05 11:36:57;33.3;4;70.1;3.6;243;4934477397;4934477397;2933939144;4615220;League of Legends.exe;27.3;python.exe;7.08;dwm.exe;0.78;Discord.exe;0.75;Discord.exe;0.5
servidor5.GUIEWVLXC;2025-10-05 11:37:09;33.7;4;70;3.6;243;4934659927;4934659988;2933997753;4615979;League of Legends.exe;28.62;python.exe;7.72;Discord.exe;1.27;Discord.exe;0.78;dwm.exe;0.75
servidor5.GUIEWVLXC;2025-10-05 11:37:21;30.8;4;70.1;3.6;243;4934772730;4934772730;2934046490;4616580;League of Legends.exe;25.5;python.exe;8.5;System;3.05;svchost.exe;0.78;Discord.exe;0.78
servidor5.GUIEWVLXC;2025-10-05 11:37:33;35.9;4;70.1;3.6;244;4934871139;4934871139;2934097565;4617176;League of Legends.exe;24.75;python.exe;7.9;dwm.exe;1.52;audiodg.exe;1.52;System;0.5
servidor5.GUIEWVLXC;2025-10-05 11:37:45;37.3;4;70.1;3.6;244;4935074416;4935075016;2934271268;4617950;League of Legends.exe;30.2;python.exe;8.18;dwm.exe;3.48;Discord.exe;1.25;System;1
servidor5.GUIEWVLXC;2025-10-05 11:37:57;38.5;4;70.2;3.6;244;4935284628;4935284689;2934325117;4618685;League of Legends.exe;29.8;python.exe;7.58;dwm.exe;2.23;System;1.25;Discord.exe;1.02
servidor5.GUIEWVLXC;2025-10-05 11:38:09;34.5;4;70.2;3.6;244;4935386975;4935386975;2934366907;4619183;League of Legends.exe;20.9;python.exe;7.65;dwm.exe;3.05;Discord.exe;2.05;Discord.exe;2.05
servidor5.GUIEWVLXC;2025-10-05 11:38:21;41.3;4;70.2;3.6;244;4935599716;4935599716;2934425687;4619869;League of Legends.exe;24.5;python.exe;8.07;EpicGamesLauncher.exe;5.8;System;2.73;dwm.exe;2.73
servidor5.GUIEWVLXC;2025-10-05 11:38:33;36.6;4;70.2;3.6;242;4935725049;4935725342;2934468070;4620418;League of Legends.exe;27.27;python.exe;7.08;dwm.exe;2.25;Discord.exe;2;Discord.exe;1.52
servidor5.GUIEWVLXC;2025-10-05 11:38:45;37.8;4;70.2;3.6;242;4935870741;4935870741;2934517233;4621051;League of Legends.exe;22.18;python.exe;8;Discord.exe;1.02;Discord.exe;1.02;dwm.exe;1
servidor5.GUIEWVLXC;2025-10-05 11:38:57;34.3;4;70.2;3.6;242;4935982165;4935982165;2934573458;4621612;League of Legends.exe;21.77;python.exe;7.75;RiotClientServices.exe;3;dwm.exe;2.5;Discord.exe;2.23
servidor5.GUIEWVLXC;2025-10-05 11:39:09;33.7;4;70.2;3.6;242;4936163136;4936163341;2934630635;4622364;League of Legends.exe;23.45;python.exe;7.8;dwm.exe;1.8;System;0.78;Discord.exe;0.78
servidor15.SJRF6DS;2025-10-05 11:39:21;36.5;4;70.2;3.6;242;4936274485;4936274485;2934687941;4622984;League of Legends.exe;30.8;python.exe;6.83;System;3.58;dwm.exe;1.52;Discord.exe;1.52
servidor5.GUIEWVLXC;2025-10-05 11:39:34;39;4;69.1;3.6;242;4936466092;4936466092;2934745118;4623721;League of Legends.exe;23.5;python.exe;8.25;dwm.exe;2.27;System;1;Discord.exe;0.75
servidor5.GUIEWVLXC;2025-10-05 11:39:46;40.4;4;69.1;3.6;242;4936714002;4936714605;2934805267;4624509;League of Legends.exe;29.15;python.exe;7.6;dwm.exe;2;System;1.27;Discord.exe;1
servidor5.GUIEWVLXC;2025-10-05 11:39:58;36.7;4;69.2;3.6;242;4936815794;4936815794;2934845520;4625056;League of Legends.exe;19.57;python.exe;7.47;dwm.exe;1.55;System;0.78;Discord.exe;0.53
servidor5.GUIEWVLXC;2025-10-05 11:40:10;31.5;4;69.2;3.6;242;4936878971;4936878971;2934883225;4625460;League of Legends.exe;27.07;python.exe;7.03;dwm.exe;1.3;Discord.exe;1.05;Discord.exe;0.78
servidor5.GUIEWVLXC;2025-10-05 11:40:22;39;4;69.3;3.6;242;4937071853;4937071853;2934951046;4626175;League of Legends.exe;25;python.exe;7.65;System;4.65;audiodg.exe;2.55;dwm.exe;2.48
servidor5.GUIEWVLXC;2025-10-05 11:40:34;40.4;4;69.6;3.6;242;4937205240;4937205513;2935029695;4626857;League of Legends.exe;29.55;python.exe;7.08;dwm.exe;3;Discord.exe;1.02;Discord.exe;1
servidor5.GUIEWVLXC;2025-10-05 11:40:46;38.9;4;69.1;3.6;242;4937378597;4937378597;2935083441;4627537;League of Legends.exe;22.65;python.exe;8.07;AggregatorHost.exe;2.88;dwm.exe;1.55;System;1.52
servidor5.GUIEWVLXC;2025-10-05 11:40:58;32.8;4;69;3.6;241;4937446915;4937446915;2935122438;4628072;League of Legends.exe;30.43;python.exe;8.25;Discord.exe;4;Discord.exe;0.95;dwm.exe;0.72
servidor5.GUIEWVLXC;2025-10-05 11:41:10;40.4;4;69.1;3.6;241;4937644695;4937644695;2935178811;4628806;League of Legends.exe;32.17;python.exe;8.43;System;1.77;dwm.exe;1.5;steam.exe;0.72
servidor5.GUIEWVLXC;2025-10-05 11:41:22;41.8;4;69.1;3.6;241;4937867347;4937867347;2935237426;4629564;League of Legends.exe;24.5;python.exe;7.58;System;2.83;dwm.exe;2.58;Discord.exe;2.02
servidor5.GUIEWVLXC;2025-10-05 11:41:34;32.7;4;69.1;3.6;241;4938014403;4938014403;2935321470;4630096;League of Legends.exe;24.23;python.exe;7.47;dwm.exe;1.02;System;0.78;Discord.exe;0.78
servidor16.FFGWC09;2025-10-05 11:41:46;35.1;4;69.1;3.6;241;4938161371;4938161371;2935383572;4630723;League of Legends.exe;30.4;python.exe;7.72;dwm.exe;1.3;Discord.exe;1.02;Discord.exe;0.78
servidor5.GUIEWVLXC;2025-10-05 11:41:58;34.8;4;69.2;3.6;241;4938346585;4938346585;2935447693;4631482;League of Legends.exe;24.75;python.exe;7.4;audiodg.exe;1.3;dwm.exe;0.8;Discord.exe;0.78
servidor5.GUIEWVLXC;2025-10-05 11:42:10;34.6;4;69.2;3.6;241;4938513837;4938513898;2935499112;4632139;League of Legends.exe;24.23;python.exe;7.22;dwm.exe;0.78;System;0.53;chrome.exe;0.53
servidor5.GUIEWVLXC;2025-10-05 11:42:22;34.6;4;69.2;3.6;242;4938629798;4938629798;2935558007;4632750;League of Legends.exe;27.07;python.exe;6.95;System;2.3;dwm.exe;1.02;Discord.exe;1.02
servidor5.GUIEWVLXC;2025-10-05 11:42:34;39.5;4;69.2;3.6;242;4938825765;4938825765;2935611628;4633451;League of Legends.exe;38.45;python.exe;8.43;dwm.exe;1.95;System;1.23;Discord.exe;0.95
servidor5.GUIEWVLXC;2025-10-05 11:42:47;43;4;69.3;3.6;242;4939154575;4939154575;2935760197;4634400;League of Legends.exe;32.75;python.exe;7.5;dwm.exe;1.45;System;1.23;Discord.exe;0.75
servidor5.GUIEWVLXC;2025-10-05 11:42:59;40.1;4;69.3;3.6;242;4939324507;4939324507;2935810250;4635083;League of Legends.exe;23.5;python.exe;9;dwm.exe;1.77;System;1.02;Discord.exe;1
servidor5.GUIEWVLXC;2025-10-05 11:43:11;38.9;4;69.3;3.6;242;4939468781;4939468781;2935875004;4635672;League of Legends.exe;31.8;python.exe;8.97;dwm.exe;1.73;Discord.exe;1.23;System;0.97
servidor5.GUIEWVLXC;2025-10-05 11:43:23;37.5;4;69.5;3.6;243;4939706752;4939706752;2935941694;4636401;League of Legends.exe;25.75;python.exe;7.33;System;4.9;dwm.exe;2.7;Discord.exe;2.48
servidor5.GUIEWVLXC;2025-10-05 11:43:35;36.7;4;69.5;3.6;243;4939926776;4939926776;2936159148;4637347;League of Legends.exe;25.25;python.exe;7.08;dwm.exe;3.5;Discord.exe;1;Discord.exe;1
servidor5.GUIEWVLXC;2025-10-05 11:43:47;34.5;4;69.6;3.6;243;4940075376;4940075376;2936244707;4638080;League of Legends.exe;24.5;python.exe;8.07;EpicGamesLauncher.exe;5.05;dwm.exe;1.77;System;1
servidor5.GUIEWVLXC;2025-10-05 11:43:59;34.5;4;69.6;3.6;243;4940190286;4940190286;2936292458;4638666;League of Legends.exe;27.93;python.exe;7.85;dwm.exe;1.77;System;1.02;Discord.exe;0.72
servidor5.GUIEWVLXC;2025-10-05 11:44:11;39.5;4;69.5;3.6;243;4940388286;4940388286;2936346182;4639397;League of Legends.exe;32.83;python.exe;7.08;csrss.exe;2.33;System;1.18;dwm.exe;0.95
servidor5.GUIEWVLXC;2025-10-05 11:44:24;41.8;4;69.6;3.6;243;4940625670;4940625731;2936402824;4640165;League of Legends.exe;32.5;python.exe;8.75;System;2.75;dwm.exe;0.75;chrome.exe;0.5
servidor5.GUIEWVLXC;2025-10-05 11:44:36;43.2;4;69.5;3.6;243;4940870824;4940870950;2936458660;4640924;League of Legends.exe;29.5;python.exe;8.25;dwm.exe;1.5;System;1.25;Discord.exe;0.5
servidor5.GUIEWVLXC;2025-10-05 11:44:48;33.1;4;69.5;3.6;243;4940972424;4940972735;2936498913;4641475;League of Legends.exe;26.57;python.exe;7.9;audiodg.exe;3.12;dwm.exe;1.3;svchost.exe;0.53
servidor5.GUIEWVLXC;2025-10-05 11:45:00;36.9;4;69.6;3.6;243;4941170892;4941170892;2936564923;4642229;League of Legends.exe;24;python.exe;7.83;svchost.exe;2.5;dwm.exe;1.48;Discord.exe;0.78
servidor5.GUIEWVLXC;2025-10-05 11:45:12;37.4;4;69.6;3.6;243;4941359192;4941359192;2936619831;4642974;League of Legends.exe;22.15;python.exe;6.95;dwm.exe;1.77;Discord.exe;1.3;Discord.exe;0.78
servidor5.GUIEWVLXC;2025-10-05 11:45:24;35.2;4;69.7;3.6;243;4941548067;4941548067;2936685010;4643688;League of Legends.exe;22.35;python.exe;7.9;System;3.12;dwm.exe;2.35;Discord.exe;1.05
servidor5.GUIEWVLXC;2025-10-05 11:45:36;34;4;69.6;3.6;243;4941641537;4941641537;2936733903;4644312;League of Legends.exe;24.75;python.exe;8.75;csrss.exe;3.15;dwm.exe;2.17;audiodg.exe;1
servidor5.GUIEWVLXC;2025-10-05 11:45:48;32.6;4;69.7;3.6;243;4941722505;4941722566;2936776823;4644884;League of Legends.exe;24.25;python.exe;8.07;System;0.75;dwm.exe;0.75;svchost.exe;0.5
servidor5.GUIEWVLXC;2025-10-05 11:46:00;32;4;69.7;3.6;242;4941792912;4941792912;2936816270;4645428;League of Legends.exe;24.48;python.exe;8;dwm.exe;1.02;services.exe;0.78;System;0.25
servidor5.GUIEWVLXC;2025-10-05 11:46:12;34.8;4;69.6;3.6;242;4941887430;4941887430;2936855922;4645958;League of Legends.exe;24.25;python.exe;7.67;dwm.exe;2.55;Discord.exe;0.75;System;0.5
servidor5.GUIEWVLXC;2025-10-05 11:46:24;41;4;69.7;3.6;242;4942074854;4942074854;2936929670;4646681;League of Legends.exe;42.08;chrome.exe;11.9;python.exe;8.18;System;3.52;dwm.exe;1.5
servidor5.GUIEWVLXC;2025-10-05 11:46:36;43.7;4;69.9;3.6;242;4942256958;4942256958;2936986640;4647343;League of Legends.exe;22.65;python.exe;7.03;dwm.exe;0.78;audiodg.exe;0.53;System;0.5
servidor5.GUIEWVLXC;2025-10-05 11:46:48;32.5;4;69.8;3.6;242;4942310771;4942310771;2937016348;4647731;League of Legends.exe;20.88;python.exe;8.25;dwm.exe;1.55;Discord.exe;1.3;Discord.exe;1.02
servidor5.GUIEWVLXC;2025-10-05 11:47:00;35.3;4;69.8;3.6;242;4942482742;4942482742;2937075644;4648453;League of Legends.exe;23.18;python.exe;7.55;dwm.exe;1.82;System;0.78;svchost.exe;0.78
servidor5.GUIEWVLXC;2025-10-05 11:47:12;34.8;4;69.8;3.6;242;4942573459;4942573459;2937115015;4648993;League of Legends.exe;31.25;python.exe;7.3;System;1.52;dwm.exe;1.52;Discord.exe;0.53
servidor5.GUIEWVLXC;2025-10-05 11:47:24;35.9;4;69.8;3.6;243;4942683246;4942683246;2937158807;4649573;League of Legends.exe;30.1;python.exe;7.83;System;3.23;dwm.exe;0.75;Discord.exe;0.5
servidor5.GUIEWVLXC;2025-10-05 11:47:36;42;4;69.8;3.6;243;4942927567;4942928655;2937228225;4650394;League of Legends.exe;35.75;python.exe;7.92;dwm.exe;1.95;Discord.exe;1;System;0.97
servidor5.GUIEWVLXC;2025-10-05 11:47:49;42.1;4;69.8;3.6;243;4943146113;4943146113;2937282570;4651110;League of Legends.exe;21.57;python.exe;8.07;dwm.exe;1.8;Discord.exe;1.3;csrss.exe;0.78
servidor17.SDCSD56;2025-10-05 11:48:01;37.3;4;69.8;3.6;243;4943223747;4943223747;2937325449;4651570;League of Legends.exe;30.62;python.exe;8.07;dwm.exe;1.5;audiodg.exe;0.97;Discord.exe;0.72
servidor5.GUIEWVLXC;2025-10-05 11:48:13;44.2;4;69.9;3.6;243;4943443541;4943443541;2937390663;4652314;League of Legends.exe;25;python.exe;8.43;RiotClientServices.exe;2.23;System;1.98;dwm.exe;1.98
servidor5.GUIEWVLXC;2025-10-05 11:48:25;37.7;4;69.9;3.6;243;4943655231;4943655231;2937445332;4652967;League of Legends.exe;26;python.exe;7.67;RiotClientServices.exe;4.38;dwm.exe;2.67;System;2.2
servidor5.GUIEWVLXC;2025-10-05 11:48:37;37.7;4;69.9;3.6;243;4943814832;4943815163;2937496856;4653653;League of Legends.exe;29.55;python.exe;7.83;dwm.exe;2.27;System;1;Discord.exe;1
servidor5.GUIEWVLXC;2025-10-05 11:48:49;34.8;4;69.9;3.6;243;4943917137;4943917137;2937542612;4654228;League of Legends.exe;23.73;python.exe;7.3;audiodg.exe;1.55;dwm.exe;1.52;Discord.exe;1.05
servidor5.GUIEWVLXC;2025-10-05 11:49:01;36.8;4;69.5;3.6;243;4944016104;4944016165;2937585971;4654817;League of Legends.exe;24.75;python.exe;7.58;System;1;dwm.exe;1;svchost.exe;0.5
servidor5.GUIEWVLXC;2025-10-05 11:49:13;35.6;4;69.5;3.6;243;4944164953;4944164953;2937637394;4655475;League of Legends.exe;26.25;python.exe;7.75;RiotClientServices.exe;2.98;dwm.exe;2.48;System;0.97
servidor5.GUIEWVLXC;2025-10-05 11:49:25;41.9;4;69.5;3.6;243;4944374275;4944374275;2937695274;4656205;League of Legends.exe;30.38;python.exe;8.72;System;2.7;Discord.exe;2.45;audiodg.exe;1.73
servidor5.GUIEWVLXC;2025-10-05 11:49:37;37.2;4;69;3.6;243;4944452048;4944452048;2937742059;4656651;League of Legends.exe;24.75;python.exe;7.83;Discord.exe;1.52;Discord.exe;1.27;System;1.02
servidor5.GUIEWVLXC;2025-10-05 11:49:49;36;4;69;3.6;243;4944602425;4944602425;2937790031;4657281;League of Legends.exe;22.27;python.exe;7.5;dwm.exe;1.52;Discord.exe;0.5;System;0.25
servidor5.GUIEWVLXC;2025-10-05 11:50:02;33.5;4;69;3.6;243;4944674484;4944674484;2937830013;4657735;League of Legends.exe;28.1;python.exe;7.55;System;1.77;dwm.exe;1.02;svchost.exe;0.53
servidor5.GUIEWVLXC;2025-10-05 11:50:14;36.4;4;69;3.6;243;4944837971;4944837971;2937877813;4658383;League of Legends.exe;29.3;Discord.exe;7.45;python.exe;6.97;Discord.exe;1.93;Discord.exe;1.9
servidor5.GUIEWVLXC;2025-10-05 11:50:26;35.7;4;69.1;3.6;243;4944935490;4944935490;2937931424;4658922;League of Legends.exe;25.75;python.exe;7.58;System;3.1;dwm.exe;2.05;Discord.exe;2.02
servidor5.GUIEWVLXC;2025-10-05 11:50:38;35.6;4;69.1;3.6;243;4945090102;4945090348;2937986998;4659624;League of Legends.exe;25.25;python.exe;7.55;Discord.exe;1.05;dwm.exe;1;Discord.exe;0.78
servidor5.GUIEWVLXC;2025-10-05 11:50:50;34.2;4;69.1;3.6;242;4945176598;4945176598;2938026491;4660139;League of Legends.exe;24.5;python.exe;7.75;dwm.exe;1.77;Discord.exe;1.75;Discord.exe;1.5
servidor5.GUIEWVLXC;2025-10-05 11:51:02;38.7;4;69;3.6;241;4945321973;4945323842;2938090780;4660788;League of Legends.exe;33.08;python.exe;7.83;csrss.exe;2.75;dwm.exe;1.25;Discord.exe;0.75
servidor5.GUIEWVLXC;2025-10-05 11:51:14;44.4;4;69.1;3.6;241;4945570444;4945570444;2938149985;4661580;League of Legends.exe;28.38;python.exe;8.43;dwm.exe;1.7;audiodg.exe;1.45;Discord.exe;0.97
servidor5.GUIEWVLXC;2025-10-05 11:51:26;38.2;4;69.1;3.6;241;4945753283;4945753283;2938205278;4662271;League of Legends.exe;19.2;python.exe;7.9;System;3.1;dwm.exe;2.08;svchost.exe;0.25
servidor18.SDCVDE67;2025-10-05 11:51:38;33.2;4;69.1;3.6;241;4945824111;4945824111;2938235850;4662677;League of Legends.exe;31.15;python.exe;7.85;dwm.exe;3.52;System;1;Discord.exe;1
servidor5.GUIEWVLXC;2025-10-05 11:51:50;38.3;4;69.1;3.6;241;4945962173;4945962173;2938290508;4663375;League of Legends.exe;27.3;python.exe;7.15;dwm.exe;3;System;2.25;Discord.exe;1.77
servidor5.GUIEWVLXC;2025-10-05 11:52:02;35.8;4;69.1;3.6;241;4946053330;4946053330;2938327851;4663852;League of Legends.exe;26.77;python.exe;7.58;dwm.exe;1.27;Discord.exe;1;Discord.exe;0.75
servidor5.GUIEWVLXC;2025-10-05 11:52:14;43.3;4;69.7;3.6;241;4946314232;4946314232;2938458473;4664585;League of Legends.exe;26.25;python.exe;8.43;Discord.exe;1.73;dwm.exe;1.25;Discord.exe;1
servidor5.GUIEWVLXC;2025-10-05 11:52:27;41.5;4;69.4;3.6;242;4946505767;4946505767;2938536639;4665318;League of Legends.exe;31.5;python.exe;7.7;System;3.75;MsMpEng.exe;2.65;dwm.exe;2.42
servidor5.GUIEWVLXC;2025-10-05 11:52:39;37.4;4;69.4;3.6;242;4946628336;4946628336;2938581301;4665883;League of Legends.exe;26.27;python.exe;7.47;dwm.exe;1.48;System;1.25;Discord.exe;1.02
servidor5.GUIEWVLXC;2025-10-05 11:52:51;35.7;4;69.5;3.6;242;4946722431;4946722492;2938620326;4666400;League of Legends.exe;22.12;python.exe;7.8;audiodg.exe;1.55;System;1.3;dwm.exe;1.02
servidor5.GUIEWVLXC;2025-10-05 11:53:03;38.5;4;62.5;3.6;249;4946854686;4946854686;2938745303;4666864;LeagueClientUxRender.exe;9.03;python.exe;7.7;System;4.38;MsMpEng.exe;4.38;LeagueClient.exe;1.88
servidor19.LETSS05HWDF;2025-10-06 18:54:23;68.9;2;82.9;6.9;227;141216694;141216694;78379202;82124;conhost.exe;27.55;Code.exe;22.8;python.exe;10.45;Code.exe;7.6;MsMpEng.exe;3.35
servidor19.LETSS05HWDF;2025-10-06 18:54:11;95.9;2;83;6.9;227;141212118;141212118;78368949;82091;conhost.exe;47.4;python.exe;13.8;System;2.9;MsMpEng.exe;2.45;chrome.exe;1.05
servidor19.LETSS05HWDF;2025-10-06 18:54:35;61.8;2;82.5;6.9;225;141218085;141218085;78388580;82135;conhost.exe;49.75;python.exe;13.25;chrome.exe;1.1;svchost.exe;0.55;chrome.exe;0.55
servidor19.LETSS05HWDF;2025-10-06 18:54:47;80.6;2;82.8;6.9;221;141227681;141227681;78397750;82188;conhost.exe;26.8;python.exe;13.9;chrome.exe;13.35;chrome.exe;1.55;OneDrive.exe;0.5
servidor19.LETSS05HWDF;2025-10-06 18:54:59;87.8;2;82.7;6.9;218;141246239;141246239;78452913;82289;conhost.exe;28.6;python.exe;11.9;chrome.exe;7.6;chrome.exe;5.7;Code.exe;5.7
servidor19.LETSS05HWDF;2025-10-06 18:55:12;81.1;2;73.5;6.9;213;141397252;141397252;78692730;82703;conhost.exe;34.7;python.exe;14.3;chrome.exe;13.6;chrome.exe;8.8;System;2.5
servidor19.SADCX66;2025-10-06 18:55:23;69.4;2;71.9;6.9;207;141422004;141422004;78711139;82764;conhost.exe;50.1;python.exe;11.95;System;0;;0;Registry;0
servidor19.LETSS05HWDF;2025-10-06 18:55:35;62.3;2;71.7;6.9;207;141424475;141424475;78717160;82782;conhost.exe;49.5;chrome.exe;13.65;python.exe;11.95;Code.exe;1.15;svchost.exe;0.55
servidor19.LETSS05HWDF;2025-10-06 18:55:47;61.5;2;68.2;6.9;206;141432176;141432176;78723302;82808;conhost.exe;49.65;python.exe;12;Code.exe;1.15;svchost.exe;0.55;System;0
servidor19.LETSS05HWDF;2025-10-06 18:55:59;60.9;2;67.7;6.9;205;141434705;141434705;78726949;82830;conhost.exe;47.55;python.exe;12.6;svchost.exe;8;System;1.7;;0
servidor19.LETSS05HWDF;2025-10-06 18:56:10;59.4;2;67.7;6.9;205;141437602;141437602;78729916;82840;conhost.exe;49.65;python.exe;11.4;System;0.55;svchost.exe;0.55;svchost.exe;0.55
servidor19.LETSS05HWDF;2025-10-06 18:56:22;59.6;2;67.7;6.9;205;141513636;141513636;78736781;82867;conhost.exe;49.6;python.exe;12.55;System;0;;0;Registry;0
servidor19.LETSS05HWDF;2025-10-06 18:56:34;65.7;2;67.7;6.9;205;141533010;141533010;78742703;82879;conhost.exe;50.15;python.exe;12.55;chrome.exe;0.55;System;0;;0
servidor19.LETSS05HWDF;2025-10-06 18:56:45;63.8;2;67.9;6.9;205;141533010;141533010;78743071;82883;conhost.exe;48.75;python.exe;13.45;chrome.exe;1.7;chrome.exe;1.1;System;0.55
servidor19.LETSS05HWDF;2025-10-06 18:56:57;59;2;67.9;6.9;206;141533010;141533010;78743807;82891;conhost.exe;49.2;python.exe;12.3;svchost.exe;1.1;svchost.exe;0.55;System;0
servidor19.LETSS05HWDF;2025-10-06 18:57:09;59.5;2;67.9;6.9;206;141533010;141533010;78743807;82891;conhost.exe;49.8;python.exe;13.45;svchost.exe;0.55;System;0;;0
servidor19.LETSS05HWDF;2025-10-06 18:57:21;59.7;2;67.9;6.9;206;141533010;141533010;78743807;82891;conhost.exe;49.55;python.exe;12.8;svchost.exe;1.1;System;0.55;Code.exe;0.55
servidor19.LETSS05HWDF;2025-10-06 18:57:33;60;2;67.8;6.9;206;141533010;141533010;78743807;82891;conhost.exe;50.4;python.exe;12.85;System;1.1;Code.exe;0.55;;0
servidor19.LETSS05HWDF;2025-10-06 18:57:44;58.7;2;67.7;6.9;206;141533010;141533010;78743807;82891;conhost.exe;50.45;python.exe;13.45;System;0;;0;Registry;0
servidor19.LETSS05HWDF;2025-10-06 18:57:56;58.5;2;67.8;6.9;205;141533010;141533010;78743807;82891;conhost.exe;49.3;python.exe;12.9;System;0;;0;Registry;0
servidor19.LETSS05HWDF;2025-10-06 18:58:08;61.1;2;67.7;6.9;205;141533010;141533010;78743807;82891;conhost.exe;49.75;python.exe;13;System;0;;0;Registry;0
